id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
226004,11500.0,3,11.99,381.91,B,B5,117337.0,3 years,0,56000.0,1,2017-08-01,1,0,326.0,17,33.11,0.0,670.0,674.0,14.0,0.0,0.0,19990.0,66.6,26.0,0,0,Jul-2005,0.0,1.0,0.0,4.0,8.0,8.0,4.0,6.0,11.0,10.0,13.0,8.0,14.0,0.0,0.0,0.0,1.0
707805,12000.0,3,7.12,371.19,A,A3,183045.0,10+ years,0,154000.0,0,2014-10-01,0,0,104.0,23,17.57,0.0,670.0,674.0,15.0,0.0,0.0,26279.0,77.3,38.0,0,0,Apr-1987,0.0,1.0,5.0,3.0,6.0,6.0,4.0,8.0,17.0,9.0,15.0,7.0,15.0,0.0,0.0,0.0,0.0
419928,12800.0,5,11.49,281.45,B,B5,1293.0,3 years,1,104000.0,0,2017-04-01,1,4,74.0,30,2.56,0.0,690.0,694.0,8.0,1.0,1.0,4556.0,25.7,14.0,0,0,Sep-1994,4.0,1.0,0.0,4.0,6.0,6.0,5.0,6.0,3.0,7.0,10.0,6.0,8.0,0.0,0.0,0.0,1.0
37340,3600.0,3,16.55,127.55,D,D2,54.0,,1,16000.0,2,2015-08-01,0,5,356.0,32,36.98,0.0,665.0,669.0,11.0,1.0,1.0,8330.0,77.9,22.0,0,0,Aug-1996,6.0,1.0,0.0,2.0,6.0,6.0,2.0,3.0,9.0,9.0,13.0,6.0,11.0,0.0,0.0,0.0,3.0
508540,3600.0,3,12.12,119.78,B,B3,291826.0,8 years,0,35000.0,0,2012-06-01,0,0,388.0,3,20.81,0.0,675.0,679.0,12.0,0.0,0.0,8526.0,68.8,23.0,1,0,Mar-2005,26.0,1.0,,,,,5.0,,,,,,12.0,,,,
544497,9225.0,3,11.44,303.95,B,B4,8757.0,4 years,2,120000.0,2,2017-03-01,0,4,449.0,43,10.86,0.0,660.0,664.0,6.0,1.0,1.0,1910.0,56.2,32.0,0,0,Jan-1993,4.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,19.0,4.0,9.0,3.0,6.0,0.0,0.0,0.0,2.0
764451,30000.0,3,15.04,1040.55,C,C4,627.0,10+ years,0,101000.0,1,2018-03-01,0,2,602.0,48,21.9,0.0,685.0,689.0,10.0,0.0,0.0,57484.0,86.3,18.0,0,0,Mar-1990,5.0,1.0,0.0,4.0,8.0,8.0,4.0,5.0,5.0,8.0,10.0,8.0,10.0,0.0,0.0,0.0,1.0
740558,8400.0,3,8.24,264.16,B,B1,54.0,,0,38800.0,0,2016-10-01,0,2,268.0,8,31.24,1.0,755.0,759.0,16.0,0.0,0.0,8446.0,17.5,30.0,1,0,Jan-1994,5.0,1.0,0.0,3.0,5.0,5.0,5.0,5.0,7.0,11.0,17.0,5.0,16.0,0.0,0.0,0.0,1.0
628167,3000.0,3,16.02,105.51,C,C5,95807.0,2 years,2,78800.0,1,2017-07-01,1,10,186.0,9,11.32,0.0,715.0,719.0,4.0,0.0,0.0,2093.0,38.1,10.0,0,0,Dec-2013,11.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,3.0
269623,20000.0,5,9.99,424.85,B,B3,347.0,7 years,2,76500.0,0,2015-07-01,1,4,761.0,34,32.91,1.0,705.0,709.0,14.0,0.0,0.0,18247.0,57.9,41.0,0,0,Apr-1998,4.0,1.0,0.0,3.0,5.0,5.0,4.0,7.0,24.0,7.0,14.0,5.0,14.0,0.0,0.0,0.0,2.0
671234,3800.0,3,7.49,118.19,A,A4,23853.0,7 years,0,42000.0,1,2017-05-01,0,0,195.0,38,2.97,0.0,760.0,764.0,7.0,0.0,0.0,3442.0,25.5,13.0,0,0,Apr-2007,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,5.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0
195234,10000.0,3,10.64,325.69,B,B2,288102.0,1 year,1,50000.0,0,2013-07-01,0,0,226.0,21,3.43,0.0,700.0,704.0,3.0,0.0,0.0,6891.0,70.3,12.0,1,0,Mar-2006,38035.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0
127985,15000.0,3,14.49,516.25,C,C4,307.0,10+ years,0,80000.0,2,2014-08-01,0,0,143.0,8,18.14,0.0,665.0,669.0,12.0,0.0,0.0,15860.0,65.5,24.0,0,0,Nov-1995,0.0,1.0,0.0,4.0,8.0,8.0,4.0,9.0,2.0,10.0,20.0,8.0,12.0,0.0,0.0,0.0,3.0
325645,15000.0,3,13.49,508.96,C,C2,358630.0,1 year,1,50000.0,2,2016-08-01,1,4,195.0,38,11.19,0.0,685.0,689.0,19.0,0.0,0.0,15095.0,38.4,25.0,1,0,Feb-2011,4.0,1.0,0.0,9.0,12.0,12.0,10.0,11.0,4.0,18.0,21.0,12.0,19.0,0.0,0.0,0.0,9.0
224685,20000.0,5,16.55,492.23,D,D2,9561.0,4 years,1,57000.0,0,2015-10-01,1,0,9.0,7,34.08,0.0,675.0,679.0,17.0,0.0,0.0,23742.0,60.3,30.0,0,0,Jul-1996,0.0,1.0,0.0,4.0,7.0,7.0,6.0,11.0,7.0,14.0,21.0,7.0,17.0,0.0,0.0,0.0,2.0
622605,24925.0,3,11.67,823.95,B,B4,1066.0,< 1 year,1,52000.0,2,2014-10-01,0,4,390.0,38,13.78,0.0,695.0,699.0,11.0,0.0,0.0,27844.0,34.3,32.0,1,0,Dec-1995,4.0,1.0,0.0,5.0,5.0,5.0,9.0,20.0,1.0,11.0,30.0,5.0,11.0,0.0,0.0,0.0,2.0
304388,3000.0,3,13.49,101.8,C,C2,354972.0,10+ years,0,86210.0,2,2016-09-01,1,0,35.0,14,27.35,0.0,665.0,669.0,9.0,0.0,0.0,12519.0,93.4,13.0,1,0,Apr-2005,2.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,9.0,0.0,0.0,0.0,2.0
755924,16475.0,5,22.99,464.35,F,F1,2065.0,10+ years,0,52000.0,1,2015-02-01,1,0,710.0,45,31.25,0.0,675.0,679.0,10.0,1.0,1.0,20491.0,69.5,14.0,1,0,Oct-1996,0.0,1.0,0.0,5.0,6.0,6.0,5.0,6.0,5.0,7.0,8.0,6.0,10.0,0.0,0.0,0.0,2.0
189895,10000.0,3,14.49,344.17,C,C4,190226.0,6 years,0,79000.0,2,2014-07-01,1,0,97.0,12,7.32,3.0,670.0,674.0,14.0,0.0,0.0,9763.0,67.8,23.0,0,0,Feb-1987,0.0,1.0,4.0,6.0,11.0,11.0,7.0,8.0,0.0,13.0,18.0,11.0,14.0,0.0,0.0,2.0,0.0
398190,14000.0,5,15.59,337.42,C,C5,19423.0,3 years,1,55000.0,2,2016-09-01,1,4,149.0,22,27.3,0.0,675.0,679.0,11.0,0.0,0.0,14086.0,66.8,25.0,1,0,Nov-2005,4.0,1.0,2.0,3.0,8.0,8.0,3.0,10.0,5.0,9.0,20.0,8.0,11.0,0.0,0.0,0.0,2.0
72870,12000.0,5,18.24,306.3,D,D5,49.0,10+ years,0,74000.0,2,2014-10-01,1,7,281.0,2,30.15,0.0,695.0,699.0,15.0,0.0,0.0,24133.0,55.6,33.0,1,0,Oct-1995,8.0,1.0,0.0,6.0,7.0,7.0,9.0,11.0,6.0,12.0,25.0,7.0,15.0,0.0,0.0,0.0,2.0
119417,8000.0,3,16.99,285.19,D,D1,54.0,,1,23000.0,2,2016-07-01,1,6,260.0,21,28.65,0.0,690.0,694.0,12.0,1.0,1.0,9101.0,60.3,23.0,0,0,Mar-2003,2.0,1.0,0.0,3.0,5.0,5.0,3.0,6.0,4.0,9.0,16.0,5.0,12.0,0.0,0.0,0.0,1.0
221225,23500.0,5,13.99,546.69,C,C4,2077.0,3 years,0,95000.0,1,2015-07-01,0,5,72.0,10,27.7,0.0,670.0,674.0,15.0,1.0,1.0,20623.0,22.9,46.0,1,0,Dec-1980,6.0,1.0,0.0,4.0,8.0,8.0,5.0,13.0,15.0,11.0,29.0,8.0,15.0,0.0,0.0,0.0,4.0
195492,16000.0,3,16.29,564.81,D,D1,157.0,10+ years,0,100000.0,1,2016-02-01,0,0,715.0,13,26.71,1.0,675.0,679.0,9.0,1.0,0.0,20670.0,90.7,40.0,1,0,Sep-1986,0.0,1.0,1.0,4.0,4.0,4.0,4.0,7.0,21.0,5.0,11.0,4.0,9.0,0.0,0.0,0.0,2.0
797684,9600.0,3,10.99,314.25,B,B4,17146.0,6 years,0,65000.0,2,2015-11-01,1,4,539.0,42,18.48,0.0,710.0,714.0,10.0,1.0,1.0,4215.0,50.2,29.0,0,0,May-2000,4.0,1.0,0.0,3.0,3.0,3.0,4.0,5.0,18.0,5.0,8.0,3.0,10.0,0.0,0.0,0.0,5.0
604556,10000.0,3,6.99,308.73,A,A2,1.0,5 years,2,80000.0,2,2016-08-01,0,2,418.0,45,7.17,0.0,750.0,754.0,9.0,0.0,0.0,16062.0,45.9,26.0,0,0,Sep-1997,5.0,1.0,0.0,2.0,2.0,2.0,4.0,9.0,8.0,7.0,15.0,2.0,9.0,0.0,0.0,0.0,2.0
788993,10000.0,3,15.61,349.65,C,C3,3246.0,10+ years,1,36000.0,2,2013-11-01,0,4,261.0,8,20.93,0.0,680.0,684.0,11.0,0.0,0.0,5955.0,52.7,25.0,1,0,Jan-2002,2362.0,1.0,1.0,5.0,9.0,9.0,6.0,12.0,5.0,10.0,20.0,9.0,11.0,0.0,0.0,0.0,4.0
414282,13000.0,3,11.55,429.0,B,B3,266508.0,5 years,2,50000.0,0,2013-08-01,0,4,250.0,37,22.25,0.0,715.0,719.0,6.0,0.0,0.0,13005.0,80.8,17.0,1,0,Dec-1994,35807.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,13.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0
387193,3475.0,3,9.75,111.73,B,B3,150267.0,10+ years,0,35000.0,0,2016-03-01,0,5,446.0,36,8.13,1.0,665.0,669.0,4.0,0.0,0.0,2065.0,82.6,13.0,0,0,Aug-2004,6.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0
504599,6000.0,3,11.49,197.83,B,B5,7209.0,4 years,2,33000.0,1,2016-10-01,0,4,324.0,10,16.55,9.0,675.0,679.0,8.0,0.0,0.0,2236.0,22.0,24.0,0,0,Dec-2000,4.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,17.0,4.0,8.0,0.0,0.0,4.0,1.0
300355,16000.0,5,14.08,372.96,C,C3,145203.0,6 years,0,93000.0,2,2017-10-01,0,0,92.0,18,24.97,0.0,760.0,764.0,15.0,0.0,0.0,12566.0,16.8,41.0,0,0,Aug-1996,0.0,1.0,0.0,2.0,2.0,2.0,7.0,16.0,15.0,9.0,22.0,2.0,15.0,0.0,0.0,0.0,6.0
371483,8000.0,3,12.12,266.18,B,B3,298098.0,5 years,1,45000.0,2,2013-05-01,1,4,277.0,8,31.63,0.0,705.0,709.0,15.0,0.0,0.0,15661.0,53.3,21.0,1,0,Aug-2001,4.0,1.0,0.0,6.0,7.0,7.0,8.0,8.0,8.0,11.0,13.0,7.0,15.0,0.0,0.0,0.0,0.0
651931,11175.0,3,10.16,361.43,B,B1,291939.0,10+ years,0,50000.0,2,2013-06-01,1,0,286.0,16,26.52,0.0,740.0,744.0,8.0,0.0,0.0,15520.0,39.9,19.0,0,0,Jun-1999,38.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,7.0,5.0,10.0,3.0,8.0,0.0,0.0,0.0,2.0
508071,30000.0,3,16.02,1055.01,C,C5,288.0,10+ years,0,98000.0,2,2017-10-01,0,0,31.0,2,17.27,0.0,680.0,684.0,6.0,0.0,0.0,20754.0,97.0,26.0,0,0,Jun-1996,0.0,1.0,0.0,2.0,2.0,2.0,6.0,6.0,16.0,2.0,8.0,2.0,6.0,,0.0,0.0,4.0
150466,8000.0,3,7.62,249.3,A,A3,100102.0,7 years,1,52000.0,1,2013-12-01,0,4,277.0,8,10.06,0.0,695.0,699.0,6.0,0.0,0.0,3373.0,42.2,17.0,0,0,Apr-2003,23553.0,1.0,0.0,3.0,4.0,4.0,3.0,7.0,5.0,5.0,12.0,4.0,6.0,0.0,0.0,0.0,1.0
175858,13950.0,5,26.3,420.16,E,E5,674.0,< 1 year,0,45000.0,2,2017-09-01,1,4,232.0,13,28.56,1.0,665.0,669.0,11.0,0.0,0.0,5564.0,84.3,19.0,0,0,Jul-2006,4.0,1.0,3.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,9.0,5.0,11.0,0.0,0.0,1.0,2.0
90029,8000.0,3,11.99,265.68,C,C1,54.0,,1,42000.0,0,2016-06-01,0,0,36.0,13,33.63,0.0,720.0,724.0,11.0,1.0,1.0,10443.0,40.0,22.0,1,0,Sep-1992,0.0,1.0,0.0,3.0,5.0,5.0,3.0,5.0,9.0,8.0,12.0,5.0,11.0,0.0,0.0,0.0,2.0
271065,7000.0,3,19.42,258.09,D,D3,857.0,< 1 year,1,49000.0,0,2018-05-01,1,5,111.0,8,28.31,0.0,665.0,669.0,8.0,0.0,0.0,16061.0,61.0,16.0,0,0,Aug-2008,6.0,1.0,0.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,10.0,4.0,8.0,,0.0,0.0,3.0
328800,4000.0,5,13.23,91.49,C,C1,237573.0,2 years,2,35000.0,0,2010-10-01,1,2,260.0,21,16.59,0.0,700.0,704.0,12.0,1.0,1.0,15218.0,55.3,19.0,1,0,Dec-1965,12329.0,1.0,,,,,,,,,,,,,,,
316355,22500.0,5,13.99,523.42,C,C3,145.0,5 years,1,45000.0,1,2017-02-01,1,4,643.0,45,19.25,0.0,710.0,714.0,8.0,0.0,0.0,28130.0,52.0,22.0,0,0,Sep-1994,4.0,1.0,0.0,3.0,3.0,3.0,6.0,13.0,1.0,7.0,17.0,3.0,8.0,0.0,0.0,0.0,0.0
782057,4500.0,3,12.59,150.74,C,C2,24213.0,7 years,1,28000.0,1,2015-11-01,0,3,215.0,8,33.9,0.0,700.0,704.0,5.0,0.0,0.0,6347.0,84.6,12.0,0,0,Dec-2005,3.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,2.0,3.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0
483194,16000.0,5,17.09,398.42,D,D1,32.0,10+ years,1,80000.0,1,2017-10-01,1,4,54.0,28,14.68,1.0,670.0,674.0,11.0,1.0,1.0,11126.0,24.7,15.0,0,0,Aug-2003,4.0,1.0,0.0,5.0,9.0,9.0,5.0,7.0,3.0,10.0,12.0,9.0,11.0,0.0,0.0,0.0,3.0
321769,10000.0,3,7.89,312.86,A,A5,32.0,10+ years,0,50000.0,0,2015-09-01,0,2,161.0,14,33.87,0.0,715.0,719.0,26.0,0.0,0.0,15413.0,24.4,46.0,0,0,May-2001,5.0,1.0,0.0,10.0,15.0,15.0,13.0,20.0,5.0,23.0,36.0,15.0,26.0,0.0,0.0,0.0,5.0
695846,16200.0,5,17.57,407.6,D,D4,54.0,,0,57000.0,2,2014-05-01,1,0,27.0,12,24.27,1.0,685.0,689.0,12.0,0.0,0.0,21987.0,89.4,42.0,1,0,Aug-1985,0.0,1.0,0.0,1.0,7.0,7.0,1.0,6.0,15.0,9.0,24.0,7.0,12.0,0.0,0.0,0.0,3.0
423048,28000.0,3,15.59,978.74,C,C5,54.0,,0,66000.0,0,2016-09-01,1,2,104.0,23,19.33,0.0,665.0,669.0,11.0,2.0,2.0,1851.0,11.9,16.0,1,0,Sep-2002,5.0,1.0,0.0,1.0,3.0,3.0,4.0,6.0,2.0,9.0,13.0,3.0,11.0,0.0,0.0,0.0,3.0
321935,19200.0,5,22.45,535.21,E,E5,2089.0,2 years,1,48000.0,1,2014-03-01,1,0,365.0,19,11.8,1.0,670.0,674.0,7.0,0.0,0.0,17446.0,84.1,12.0,0,0,Oct-1999,0.0,1.0,1.0,5.0,6.0,6.0,6.0,9.0,1.0,7.0,10.0,6.0,7.0,0.0,0.0,1.0,2.0
601267,20000.0,5,13.99,465.27,C,C4,13.0,< 1 year,1,105000.0,1,2015-02-01,0,0,167.0,8,31.55,0.0,700.0,704.0,8.0,0.0,0.0,3608.0,49.4,32.0,0,0,Nov-1991,0.0,1.0,4.0,3.0,3.0,3.0,3.0,8.0,12.0,3.0,14.0,3.0,8.0,0.0,0.0,0.0,3.0
632554,10000.0,5,14.03,232.84,C,C2,118.0,7 years,0,52000.0,1,2018-06-01,1,2,299.0,0,30.88,0.0,745.0,749.0,11.0,0.0,0.0,7942.0,21.9,32.0,0,0,Apr-2007,5.0,1.0,0.0,2.0,3.0,3.0,3.0,6.0,15.0,7.0,15.0,3.0,11.0,0.0,0.0,0.0,2.0
359749,12000.0,5,13.53,276.31,B,B5,38.0,2 years,1,50000.0,2,2014-02-01,0,0,408.0,14,10.95,0.0,685.0,689.0,16.0,0.0,0.0,9451.0,54.3,26.0,1,0,Nov-2007,0.0,1.0,0.0,3.0,3.0,3.0,4.0,7.0,19.0,4.0,7.0,3.0,16.0,0.0,0.0,0.0,0.0
781921,5600.0,3,12.99,188.66,C,C1,42908.0,10+ years,0,144000.0,1,2014-07-01,0,0,521.0,24,11.18,3.0,695.0,699.0,17.0,0.0,0.0,24007.0,65.6,45.0,0,0,May-1982,0.0,1.0,2.0,4.0,8.0,8.0,6.0,16.0,17.0,12.0,25.0,8.0,17.0,0.0,0.0,1.0,1.0
638838,4125.0,3,17.86,148.84,D,D5,92515.0,10+ years,1,65000.0,0,2015-03-01,0,0,74.0,30,15.03,0.0,670.0,674.0,9.0,2.0,0.0,2773.0,46.2,17.0,0,0,May-1997,0.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,7.0,8.0,10.0,7.0,9.0,0.0,0.0,0.0,2.0
299083,6400.0,3,7.97,200.47,A,A5,38.0,10+ years,0,58500.0,1,2017-10-01,0,0,161.0,14,5.54,0.0,680.0,684.0,6.0,0.0,0.0,2768.0,61.5,9.0,0,0,Aug-2005,0.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,2.0
485931,25000.0,5,14.08,582.75,C,C3,2.0,10+ years,0,65000.0,2,2017-10-01,0,0,62.0,13,1.48,2.0,725.0,729.0,7.0,0.0,0.0,1441.0,16.8,34.0,0,0,Apr-1996,0.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,6.0,26.0,1.0,7.0,0.0,0.0,0.0,1.0
514505,4550.0,3,12.99,153.29,C,C1,638.0,10+ years,0,60000.0,0,2014-06-01,0,7,337.0,14,18.81,1.0,670.0,674.0,10.0,0.0,0.0,7883.0,76.5,34.0,1,0,Mar-1989,8.0,1.0,4.0,3.0,7.0,7.0,3.0,3.0,22.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,1.0
296642,21000.0,3,5.93,638.2,A,A1,2030.0,10+ years,0,95000.0,2,2015-04-01,0,4,152.0,14,8.64,0.0,710.0,714.0,16.0,0.0,0.0,32109.0,43.5,39.0,1,0,Aug-2003,4.0,1.0,0.0,8.0,9.0,9.0,10.0,22.0,5.0,15.0,32.0,9.0,16.0,0.0,0.0,0.0,1.0
782622,15050.0,5,17.99,382.09,D,D2,144.0,3 years,0,53500.0,0,2016-09-01,1,2,48.0,10,20.32,0.0,745.0,749.0,18.0,0.0,0.0,18197.0,28.2,29.0,1,0,Oct-2005,5.0,1.0,0.0,4.0,5.0,5.0,8.0,8.0,11.0,13.0,14.0,5.0,18.0,0.0,0.0,0.0,2.0
339016,8000.0,3,15.81,280.51,C,C4,269957.0,< 1 year,1,23000.0,1,2012-06-01,0,0,521.0,24,21.1,0.0,670.0,674.0,9.0,0.0,0.0,7326.0,55.1,16.0,1,0,Feb-2007,193.0,1.0,,,,,,,,,,,,,,,
358719,16000.0,3,11.14,524.89,B,B2,225772.0,6 years,0,60000.0,2,2013-01-01,1,4,56.0,8,31.93,0.0,715.0,719.0,11.0,0.0,0.0,19522.0,80.0,28.0,1,0,Mar-1997,558.0,1.0,0.0,2.0,4.0,4.0,5.0,10.0,11.0,8.0,16.0,4.0,11.0,0.0,0.0,0.0,2.0
189599,9000.0,3,10.99,294.61,B,B4,54.0,,2,36000.0,1,2015-10-01,1,0,479.0,8,25.97,1.0,660.0,664.0,15.0,0.0,0.0,9849.0,56.0,35.0,0,0,Sep-2001,0.0,1.0,0.0,7.0,14.0,14.0,11.0,12.0,9.0,14.0,21.0,8.0,15.0,,0.0,0.0,3.0
240387,15000.0,3,9.17,478.19,B,B2,2214.0,10+ years,0,60000.0,1,2015-10-01,0,0,64.0,14,13.98,0.0,695.0,699.0,12.0,0.0,0.0,13333.0,56.3,42.0,1,0,Aug-1998,0.0,1.0,0.0,2.0,5.0,5.0,3.0,9.0,11.0,10.0,30.0,5.0,12.0,0.0,0.0,0.0,2.0
279662,16000.0,3,6.68,491.7,A,A3,21.0,2 years,1,79500.0,0,2015-04-01,1,4,324.0,10,31.92,0.0,695.0,699.0,32.0,0.0,0.0,27054.0,44.1,49.0,0,0,Jan-2006,4.0,1.0,1.0,9.0,10.0,10.0,16.0,19.0,12.0,26.0,35.0,10.0,32.0,0.0,0.0,0.0,0.0
502225,4450.0,3,18.24,161.42,D,D5,2581.0,5 years,1,32000.0,1,2014-10-01,1,0,301.0,21,19.2,0.0,690.0,694.0,6.0,1.0,1.0,3593.0,39.9,21.0,0,0,Dec-1988,0.0,1.0,0.0,1.0,5.0,5.0,1.0,3.0,9.0,5.0,12.0,5.0,6.0,0.0,0.0,0.0,2.0
356856,10200.0,5,19.99,270.19,E,E1,475.0,2 years,1,35000.0,2,2016-02-01,1,4,265.0,7,40.74,0.0,685.0,689.0,26.0,0.0,0.0,13687.0,19.9,43.0,0,0,Nov-2005,4.0,1.0,0.0,11.0,16.0,16.0,11.0,18.0,12.0,21.0,31.0,16.0,26.0,0.0,0.0,0.0,5.0
793983,4800.0,3,9.49,153.74,B,B2,46000.0,4 years,2,35800.0,0,2016-07-01,0,2,441.0,9,24.3,0.0,700.0,704.0,18.0,0.0,0.0,14678.0,46.7,26.0,1,0,Nov-2004,5.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,13.0,7.0,11.0,3.0,18.0,0.0,0.0,0.0,2.0
408886,38000.0,5,13.59,876.14,C,C2,133.0,< 1 year,0,94000.0,1,2017-09-01,1,0,762.0,7,9.56,0.0,745.0,749.0,8.0,0.0,0.0,7694.0,13.7,18.0,0,0,Sep-1995,0.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,7.0,3.0,8.0,0.0,0.0,0.0,1.0
732692,7000.0,3,5.32,210.81,A,A1,439.0,8 years,0,125000.0,1,2016-02-01,1,0,447.0,30,25.28,1.0,690.0,694.0,23.0,0.0,0.0,54507.0,53.3,43.0,0,0,Jan-1990,0.0,1.0,1.0,13.0,15.0,15.0,16.0,25.0,7.0,19.0,32.0,15.0,23.0,0.0,0.0,1.0,1.0
30689,10000.0,3,8.18,314.2,B,B1,20769.0,10+ years,2,70620.0,1,2015-11-01,0,0,533.0,15,8.82,1.0,685.0,689.0,6.0,0.0,0.0,3593.0,94.6,28.0,0,0,Jan-1999,0.0,1.0,0.0,3.0,3.0,3.0,4.0,19.0,5.0,5.0,23.0,3.0,6.0,0.0,0.0,0.0,0.0
755987,9600.0,3,17.99,347.02,D,D2,185.0,1 year,1,40000.0,1,2017-05-01,1,0,356.0,32,21.9,3.0,660.0,664.0,12.0,1.0,1.0,6601.0,60.0,37.0,1,0,Mar-2001,0.0,1.0,1.0,4.0,5.0,5.0,5.0,12.0,11.0,10.0,23.0,5.0,12.0,0.0,0.0,2.0,9.0
496183,23500.0,3,14.33,806.95,C,C2,54.0,,0,61000.0,2,2013-07-01,1,4,98.0,19,17.59,0.0,670.0,674.0,11.0,0.0,0.0,23871.0,86.5,24.0,0,0,Dec-1977,891.0,1.0,0.0,5.0,8.0,8.0,5.0,9.0,4.0,9.0,14.0,8.0,11.0,0.0,0.0,0.0,2.0
309091,10000.0,3,9.76,321.55,B,B3,148.0,4 years,1,60000.0,2,2015-12-01,0,0,275.0,8,23.58,0.0,665.0,669.0,18.0,1.0,1.0,8131.0,46.2,35.0,0,0,Oct-2000,0.0,1.0,1.0,4.0,5.0,5.0,6.0,13.0,10.0,14.0,22.0,5.0,17.0,0.0,0.0,0.0,3.0
370852,40000.0,5,16.02,973.15,C,C5,132.0,4 years,1,65960.0,2,2018-01-01,1,0,51.0,13,2.78,0.0,680.0,684.0,2.0,0.0,0.0,7332.0,44.4,7.0,0,0,Oct-1998,0.0,1.0,0.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0
175823,7000.0,3,16.59,248.15,D,D1,32.0,10+ years,1,61000.0,1,2014-04-01,1,2,379.0,32,17.19,1.0,660.0,664.0,10.0,0.0,0.0,32711.0,75.0,16.0,1,0,Feb-1997,5.0,1.0,0.0,7.0,9.0,9.0,8.0,9.0,3.0,10.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0
556940,20000.0,5,10.15,426.42,B,B2,598.0,7 years,0,86000.0,1,2014-10-01,0,0,489.0,30,5.29,0.0,720.0,724.0,3.0,0.0,0.0,11714.0,73.7,10.0,0,0,May-1996,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
402192,6000.0,3,11.47,197.78,B,B5,127347.0,10+ years,2,55000.0,1,2016-06-01,0,0,635.0,3,10.98,0.0,725.0,729.0,7.0,0.0,0.0,2890.0,47.4,15.0,0,0,Jun-1993,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,8.0,3.0,5.0,2.0,7.0,0.0,0.0,0.0,4.0
538890,7000.0,3,11.49,230.8,B,B4,239015.0,1 year,1,62400.0,1,2010-08-01,1,4,115.0,8,8.77,0.0,700.0,704.0,9.0,0.0,0.0,2755.0,18.8,11.0,1,0,Dec-1999,13245.0,1.0,,,,,,,,,,,,,,,
266555,5000.0,3,9.75,160.75,B,B3,2577.0,1 year,1,50000.0,1,2016-04-01,0,0,143.0,8,18.71,1.0,660.0,664.0,10.0,0.0,0.0,4286.0,59.5,22.0,0,0,Mar-2005,0.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,15.0,5.0,6.0,5.0,10.0,0.0,0.0,0.0,2.0
705670,8150.0,3,9.75,262.03,B,B3,1267.0,2 years,0,74219.0,0,2016-02-01,0,0,557.0,7,23.61,2.0,665.0,669.0,10.0,0.0,0.0,10722.0,65.0,31.0,0,0,Jun-2002,0.0,1.0,0.0,3.0,4.0,4.0,3.0,11.0,8.0,6.0,19.0,4.0,10.0,0.0,0.0,1.0,1.0
395956,7500.0,3,11.44,247.11,B,B4,4232.0,2 years,2,81000.0,0,2017-03-01,0,5,370.0,13,17.41,0.0,670.0,674.0,11.0,0.0,0.0,8973.0,36.9,38.0,1,0,Dec-1998,6.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,24.0,7.0,10.0,4.0,11.0,0.0,0.0,0.0,2.0
